address,zipcode,price,housing_type,status,layout,link
"2147 W POTOMAC Avenue 2R, Chicago, IL 60622",60622,"$285,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12223500/Chicago/2147-W-POTOMAC-Avenue-2R
"933 N Honore Street, Chicago, IL 60622 East Village Subdivision",60622,"$899,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221611/Chicago/933-N-Honore-Street
"1927 N Honore Street 1B, Chicago, IL 60622",60622,"$385,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '705SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222216/Chicago/1927-N-Honore-Street-1B
"2041 W Augusta Boulevard 1W, Chicago, IL 60622",60622,"$849,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221679/Chicago/2041-W-Augusta-Boulevard-1W
"2411 W WALTON Street 1D, Chicago, IL 60622",60622,"$460,000",Townhouse,Active,"['2BEDS', '2TOTAL BATHS', '1,500SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212719/Chicago/2411-W-WALTON-Street-1D
"1122 N Winchester Avenue 2, Chicago, IL 60622",60622,"$525,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220297/Chicago/1122-N-Winchester-Avenue-2
"1940 W ERIE Street, Chicago, IL 60622 Ukrainian Village Subdivision",60622,"$1,450,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '4,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220900/Chicago/1940-W-ERIE-Street
"1702 W NORTH Avenue B2, Chicago, IL 60622",60622,"$485,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,500SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220053/Chicago/1702-W-NORTH-Avenue-B2
"1426 N Talman Avenue B, Chicago, IL 60622",60622,"$599,000",Townhouse,Active,"['3BEDS', '3TOTAL BATHS', '2,117SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220380/Chicago/1426-N-Talman-Avenue-B
"1426 N Talman Avenue A, Chicago, IL 60622",60622,"$629,000",Townhouse,Active,"['3BEDS', '3TOTAL BATHS', '2,396SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220379/Chicago/1426-N-Talman-Avenue-A
"1426 N Talman Avenue, Chicago, IL 60622",60622,"$1,199,000",Multi Family,Active,"['6BEDS', '6TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220372/Chicago/1426-N-Talman-Avenue
"1738 W SUPERIOR Street, Chicago, IL 60622",60622,"$1,829,000",Single Family Residence,Active,"['6BEDS', '6TOTAL BATHS', '4,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220155/Chicago/1738-W-SUPERIOR-Street
"1011 N Francisco Avenue, Chicago, IL 60622",60622,"$484,000",Single Family Residence,Active,"['5BEDS', '2TOTAL BATHS', '2,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219933/Chicago/1011-N-Francisco-Avenue
"1259 N Wood Street 207, Chicago, IL 60622 Wicker Park Subdivision",60622,"$515,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217060/Chicago/1259-N-Wood-Street-207
"834 N Marshfield Avenue 2, Chicago, IL 60622",60622,"$375,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218751/Chicago/834-N-Marshfield-Avenue-2
"2140 W HADDON Avenue 3E, Chicago, IL 60622",60622,"$705,000",Condominium,Active,"['3BEDS', '3TOTAL BATHS', '2,300SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218668/Chicago/2140-W-HADDON-Avenue-3E
"1928 S Ridgeway Avenue, Chicago, IL 60623",60623,"$484,900",Multi Family,Active,"['7BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12255357/Chicago/1928-S-Ridgeway-Avenue
"1309 S Kostner Avenue, Chicago, IL 60623",60623,"$670,000",Multi Family,Active,"['13BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12255185/Chicago/1309-S-Kostner-Avenue
"1840 S Harding Avenue, Chicago, IL 60623",60623,"$350,000",Multi Family,Active,"['12BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221423/Chicago/1840-S-Harding-Avenue
"2857 S Kostner Avenue, Chicago, IL 60623",60623,"$289,000",Mixed Use,Active,"['1,850SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254586/Chicago/2857-S-Kostner-Avenue
"4310 W 14th Street, Chicago, IL 60623",60623,"$455,000",Multi Family,Active,"['9BEDS', '6TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221167/Chicago/4310-W-14th-Street
"2626 S TRIPP Avenue, Chicago, IL 60623",60623,"$280,000",Single Family Residence,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '3,125SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254010/Chicago/2626-S-TRIPP-Avenue
"4123 W 21st Street, Chicago, IL 60623",60623,"$120,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12223661/Chicago/4123-W-21st-Street
"1818 S Komensky Avenue, Chicago, IL 60623",60623,"$130,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222910/Chicago/1818-S-Komensky-Avenue
"2831 S Saint Louis Avenue, Chicago, IL 60623",60623,"$419,900",Multi Family,Active,"['5BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221095/Chicago/2831-S-Saint-Louis-Avenue
"2247 S Springfield Avenue, Chicago, IL 60623",60623,"$359,800",Multi Family,Pending,"['6BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222497/Chicago/2247-S-Springfield-Avenue
"1517 S Homan Avenue, Chicago, IL 60623",60623,"$94,900",Single Family Residence,Active,"['5BEDS', '3TOTAL BATHS', '1,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222220/Chicago/1517-S-Homan-Avenue
"2436 S Trumbull Avenue, Chicago, IL 60623",60623,"$220,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221742/Chicago/2436-S-Trumbull-Avenue
"1650 S Lawndale Avenue, Chicago, IL 60623",60623,"$330,000",Single Family Residence,Active,"['6BEDS', '3TOTAL BATHS', '1,800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220890/Chicago/1650-S-Lawndale-Avenue
"1500 S TRUMBULL Avenue, Chicago, IL 60623",60623,"$419,900",Multi Family,Active,"['8BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12221069/Chicago/1500-S-TRUMBULL-Avenue
"1264 S Saint Louis Avenue, Chicago, IL 60623",60623,"$675,000",Multi Family,Active,"['5,900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220007/Chicago/1264-S-Saint-Louis-Avenue
"1239 S Avers Avenue, Chicago, IL 60623",60623,"$475,000",Multi Family,Active,"['11BEDS', '5TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220006/Chicago/1239-S-Avers-Avenue
"2244 S Marshall Boulevard, Chicago, IL 60623",60623,"$340,000",Multi Family,Active,"['5BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220080/Chicago/2244-S-Marshall-Boulevard
"2843 S Drake Avenue, Chicago, IL 60623",60623,"$314,900",Single Family Residence,Active,"['5BEDS', '2TOTAL BATHS', '1,850SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12212872/Chicago/2843-S-Drake-Avenue
"1918 S Kedzie Avenue, Chicago, IL 60623",60623,"$497,000",Multi Family,Active,"['4BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218855/Chicago/1918-S-Kedzie-Avenue
"3821 W 26th Street, Chicago, IL 60623",60623,"$500,000",Retail,Active Under Contract,"['2,900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218781/Chicago/3821-W-26th-Street
"4109 W Grenshaw Street, Chicago, IL 60624",60624,"$95,000",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,370SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221145/Chicago/4109-W-Grenshaw-Street
"3920 W Huron Street, Chicago, IL 60624",60624,"$399,999",Multi Family,Active,"['12BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218909/Chicago/3920-W-Huron-Street
"4536 W Jackson Boulevard, Chicago, IL 60624",60624,"$389,000",Multi Family,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254304/Chicago/4536-W-Jackson-Boulevard
"3212 W Warren Boulevard, Chicago, IL 60624",60624,"$799,000",Multi Family,Active,"['15BEDS', '7TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12223109/Chicago/3212-W-Warren-Boulevard
"747 S Kenneth Avenue, Chicago, IL 60624",60624,"$379,000",Single Family Residence,Active,"['3BEDS', '4TOTAL BATHS', '2,779SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221365/Chicago/747-S-Kenneth-Avenue
"4038 W Arthington Street, Chicago, IL 60624",60624,"$234,000",Single Family Residence,Active,"['4BEDS', '2TOTAL BATHS', '1,750SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219828/Chicago/4038-W-Arthington-Street
"3928 W Congress Parkway, Chicago, IL 60624",60624,"$299,900",Multi Family,Active Under Contract,"['6BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218857/Chicago/3928-W-Congress-Parkway
"4031 W Van Buren Street, Chicago, IL 60624",60624,"$259,900",Single Family Residence,Active,"['3BEDS', '2TOTAL BATHS', '1,300SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219439/Chicago/4031-W-Van-Buren-Street
"4342 W MAYPOLE Avenue, Chicago, IL 60624",60624,"$399,000",Multi Family,Active Under Contract,"['5BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218602/Chicago/4342-W-MAYPOLE-Avenue
"4116 W Congress Parkway 2, Chicago, IL 60624",60624,"$110,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218507/Chicago/4116-W-Congress-Parkway-2
"3854 W Arthington Street, Chicago, IL 60624",60624,"$510,000",Multi Family,Active,"['8BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217990/Chicago/3854-W-Arthington-Street
"3936 W Congress Parkway, Chicago, IL 60624",60624,"$235,000",Multi Family,Active,"['7BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12215428/Chicago/3936-W-Congress-Parkway
"4032 W Wilcox Street, Chicago, IL 60624",60624,"$478,000",Multi Family,Active,"['6BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12215001/Chicago/4032-W-Wilcox-Street
"620 N Central Park Avenue, Chicago, IL 60624",60624,"$184,900",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12214824/Chicago/620-N-Central-Park-Avenue
"805 S INDEPENDENCE Boulevard 3, Chicago, IL 60624",60624,"$160,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12213898/Chicago/805-S-INDEPENDENCE-Boulevard-3
"642 N AVERS Avenue, Chicago, IL 60624",60624,"$369,000",Multi Family,Active,"['7BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213863/Chicago/642-N-AVERS-Avenue
"3320 W Polk Street, Chicago, IL 60624",60624,"$199,900",Multi Family,Active Under Contract,"['6BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213639/Chicago/3320-W-Polk-Street
"3220 W Polk Street, Chicago, IL 60624",60624,"$449,000",Multi Family,Active Under Contract,"['7BEDS', '6TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213040/Chicago/3220-W-Polk-Street
"3830 W Polk Street, Chicago, IL 60624",60624,"$320,000",Multi Family,Active Under Contract,"['8BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12209393/Chicago/3830-W-Polk-Street
"3852 W Fillmore Street, Chicago, IL 60624",60624,"$315,000",Multi Family,Active,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12211218/Chicago/3852-W-Fillmore-Street
"144 S Francisco Avenue, Chicago, IL 60612",60612,"$299,900",Multi Family,Active,"['6BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12255441/Chicago/144-S-Francisco-Avenue
"2119 W Gladys Avenue, Chicago, IL 60612",60612,"$1,100,000",Multi Family,Active Under Contract,"['9BEDS', '6TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254046/Chicago/2119-W-Gladys-Avenue
"2342 W Adams Street 1A, Chicago, IL 60612",60612,"$299,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12222688/Chicago/2342-W-Adams-Street-1A
"2342 W Adams Street 1B, Chicago, IL 60612",60612,"$399,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222686/Chicago/2342-W-Adams-Street-1B
"2433 W Grenshaw Street, Chicago, IL 60612",60612,"$550,000",Single Family Residence,Active,"['4BEDS', '3TOTAL BATHS', '1,787SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222176/Chicago/2433-W-Grenshaw-Street
"2548 W Warren Boulevard, Chicago, IL 60612",60612,"$750,000",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '2,900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221135/Chicago/2548-W-Warren-Boulevard
"2039 W Huron Street 2, Chicago, IL 60612",60612,"$655,000",Condominium,Pending,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220871/Chicago/2039-W-Huron-Street-2
"716 S Oakley Boulevard, Chicago, IL 60612",60612,"$1,600,000",Multi Family,Active,"['6BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12216773/Chicago/716-S-Oakley-Boulevard
"2039 W Huron Street 1W, Chicago, IL 60612",60612,"$932,000",Condominium,Pending,"['3BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220842/Chicago/2039-W-Huron-Street-1W
"2334 W Warren Boulevard, Chicago, IL 60612",60612,"$429,000",Townhouse,Active,"['2BEDS', '2TOTAL BATHS', '1,456SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220839/Chicago/2334-W-Warren-Boulevard
"2248 W Taylor Street, Chicago, IL 60612",60612,"$949,900",Multi Family,Active,"['6BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12219308/Chicago/2248-W-Taylor-Street
"1645 W Ogden Avenue 610, Chicago, IL 60612",60612,"$455,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,250SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218928/Chicago/1645-W-Ogden-Avenue-610
"1009 S Claremont Avenue, Chicago, IL 60612",60612,"$780,000",Multi Family,Active,"['9BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12218384/Chicago/1009-S-Claremont-Avenue
"100 N Hermitage Avenue 209, Chicago, IL 60612",60612,"$330,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,318SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12197319/Chicago/100-N-Hermitage-Avenue-209
"2456 W HURON Street, Chicago, IL 60612",60612,"$769,990",Multi Family,Active,"['7BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217038/Chicago/2456-W-HURON-Street
"2834 W Harrison Street A, Chicago, IL 60612",60612,"$245,000",Townhouse,Active Under Contract,"['3BEDS', '2TOTAL BATHS', '1,480SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12215808/Chicago/2834-W-Harrison-Street-A
"212 S Oakley Boulevard, Chicago, IL 60612",60612,"$325,000",Single Family Residence,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,216SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12107703/Chicago/212-S-Oakley-Boulevard
"321 N Sacramento Boulevard, Chicago, IL 60612",60612,"$379,000",Townhouse,Active,"['3BEDS', '3TOTAL BATHS', '1,500SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12209003/Chicago/321-N-Sacramento-Boulevard
"3158 W Jackson Boulevard, Chicago, IL 60612",60612,"$675,000",Multi Family,Active,"['10BEDS', '3TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12213544/Chicago/3158-W-Jackson-Boulevard
"2730 W Adams Street, Chicago, IL 60612",60612,"$899,000",Multi Family,Active,"['5BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12214373/Chicago/2730-W-Adams-Street
"4153 N Hermitage Avenue, Chicago, IL 60613",60613,"$2,300,000",Multi Family,Active,"['10BEDS', '10TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12255518/Chicago/4153-N-Hermitage-Avenue
"1460 W Cuyler Avenue, Chicago, IL 60613",60613,"$850,000",Multi Family,Active,"['8BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254122/Chicago/1460-W-Cuyler-Avenue
"4250 N Marine Drive 1109, Chicago, IL 60613 Imperial Towers Subdivision",60613,"$224,999",Condominium,Active,"['1BED', '1TOTAL BATH', '906SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12254039/Chicago/4250-N-Marine-Drive-1109
"1858 W BERENICE Avenue 2, Chicago, IL 60613",60613,"$750,000",Condominium,Active Under Contract,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12223234/Chicago/1858-W-BERENICE-Avenue-2
"3950 N Lake Shore Drive 1511, Chicago, IL 60613",60613,"$275,000",Condominium,Active,"['2BEDS', '1TOTAL BATH', '950SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221060/Chicago/3950-N-Lake-Shore-Drive-1511
"4242 N Winchester Avenue, Chicago, IL 60613",60613,"$2,600,000",Single Family Residence,Active,"['4BEDS', '5TOTAL BATHS', '4,800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12221320/Chicago/4242-N-Winchester-Avenue
"700 W Bittersweet Place 706, Chicago, IL 60613",60613,"$219,900",Condominium,Active,"['2BEDS', '1TOTAL BATH', '900SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220961/Chicago/700-W-Bittersweet-Place-706
"3834 N Greenview Avenue 3S, Chicago, IL 60613",60613,"$785,000",Condominium,Active,"['3BEDS', '2TOTAL BATHS', '1,500SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220560/Chicago/3834-N-Greenview-Avenue-3S
"3900 N Lake Shore Drive 12G, Chicago, IL 60613",60613,"$160,000",Condominium,Active,"['1BED', '1TOTAL BATH', '850SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12220113/Chicago/3900-N-Lake-Shore-Drive-12G
"3650 N Paulina Street, Chicago, IL 60613",60613,"$1,600,000",Single Family Residence,Active,"['5BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12220054/Chicago/3650-N-Paulina-Street
"4250 N MARINE Drive 536, Chicago, IL 60613",60613,"$300,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219612/Chicago/4250-N-MARINE-Drive-536
"3600 N Lake Shore Drive 907, Chicago, IL 60613",60613,"$295,400",Condominium,Active Under Contract,"['1BED', '1TOTAL BATH', '925SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218777/Chicago/3600-N-Lake-Shore-Drive-907
"4059 N Sheridan Road 2, Chicago, IL 60613",60613,"$449,000",Condominium,Active Under Contract,"['2BEDS', '2TOTAL BATHS', '1,700SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218372/Chicago/4059-N-Sheridan-Road-2
"3838 N Wayne Avenue, Chicago, IL 60613",60613,"$1,399,999",Single Family Residence,Active,"['4BEDS', '4TOTAL BATHS', '2,979SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218474/Chicago/3838-N-Wayne-Avenue
"655 W Irving Park Road 610, Chicago, IL 60613 Park Place Tower Subdivision",60613,"$280,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,200SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218104/Chicago/655-W-Irving-Park-Road-610
"4250 N Marine Drive 1711, Chicago, IL 60613",60613,"$175,000",Condominium,Active Under Contract,"['1BED', '1TOTAL BATH', '906SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12217603/Chicago/4250-N-Marine-Drive-1711
"4119 N Ashland Avenue 2S, Chicago, IL 60613",60613,"$629,000",Condominium,Active Under Contract,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217578/Chicago/4119-N-Ashland-Avenue-2S
"4200 N Marine Drive 502, Chicago, IL 60613",60613,"$280,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12215245/Chicago/4200-N-Marine-Drive-502
"611 W Patterson Avenue 512, Chicago, IL 60613",60613,"$185,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12209153/Chicago/611-W-Patterson-Avenue-512
"3900 N Lake Shore Drive 7H, Chicago, IL 60613",60613,"$185,000",Condominium,Active,"['1BED', '1TOTAL BATH', '800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12216070/Chicago/3900-N-Lake-Shore-Drive-7H
"1629 S PRAIRIE Avenue 2103, Chicago, IL 60616 Adler Place Subdivision",60616,"$515,000",Townhouse,Active,"['2BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254648/Chicago/1629-S-PRAIRIE-Avenue-2103
"3142 S Shields Avenue, Chicago, IL 60616",60616,"$699,900",Multi Family,Active,"['7BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254618/Chicago/3142-S-Shields-Avenue
"3240 S Parnell Avenue, Chicago, IL 60616",60616,"$320,000",Multi Family,Pending,"['4BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12254307/Chicago/3240-S-Parnell-Avenue
"1601 S Michigan Avenue 403, Chicago, IL 60616 Skyline Lofts Subdivision",60616,"$209,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12254259/Chicago/1601-S-Michigan-Avenue-403
"1720 S Michigan Avenue 2004, Chicago, IL 60616",60616,"$230,000",Condominium,Active,"['1BED', '1TOTAL BATH', '720SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12253909/Chicago/1720-S-Michigan-Avenue-2004
"2901 S Michigan Avenue 1009, Chicago, IL 60616",60616,"$124,900",Condominium,Active,"['1BED', '1TOTAL BATH', '800SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12223309/Chicago/2901-S-Michigan-Avenue-1009
"1901 S CALUMET Avenue 2310, Chicago, IL 60616",60616,"$300,000",Townhouse,Active,"['1BED', '1TOTAL BATH', '830SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12142974/Chicago/1901-S-CALUMET-Avenue-2310
"2833 S Union Avenue, Chicago, IL 60616 Bridgeport Commons Subdivision",60616,"$868,000",Multi Family,Active,"['8BEDS', '4TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12222099/Chicago/2833-S-Union-Avenue
"212 E Cullerton Street 912, Chicago, IL 60616",60616,"$270,000",Condominium,Active,"['1BED', '1TOTAL BATH', '812SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12222022/Chicago/212-E-Cullerton-Street-912
"1629 S Prairie Avenue 1101, Chicago, IL 60616",60616,"$710,000",Condominium,Active Under Contract,"['3BEDS', '2TOTAL BATHS']",https://bestchicagoproperties.com/listings/listing/MRED/12217332/Chicago/1629-S-Prairie-Avenue-1101
"2605 S Indiana Avenue 303, Chicago, IL 60616",60616,"$155,000",Condominium,Active,"['1BED', '1TOTAL BATH', '725SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12218228/Chicago/2605-S-Indiana-Avenue-303
"1620 S Michigan Avenue 319, Chicago, IL 60616",60616,"$335,000",Condominium,Active Under Contract,"['2BEDS', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12220539/Chicago/1620-S-Michigan-Avenue-319
"1720 S Michigan Avenue 2313, Chicago, IL 60616",60616,"$215,000",Condominium,Active,"['1BED', '1TOTAL BATH', '699SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12213184/Chicago/1720-S-Michigan-Avenue-2313
"1600 S Prairie Avenue 2404, Chicago, IL 60616",60616,"$2,250,000",Condominium,Active,"['2BEDS', '4TOTAL BATHS', '3,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219382/Chicago/1600-S-Prairie-Avenue-2404
"1720 S Michigan Avenue 2104, Chicago, IL 60616",60616,"$229,000",Condominium,Active,"['1BED', '1TOTAL BATH', '720SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219895/Chicago/1720-S-Michigan-Avenue-2104
"1913 S State Street 2, Chicago, IL 60616",60616,"$379,900",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '1,400SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12219562/Chicago/1913-S-State-Street-2
"1632 S Indiana Avenue 304, Chicago, IL 60616 Bicycle Station Lofts Subdivision",60616,"$274,900",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12219275/Chicago/1632-S-Indiana-Avenue-304
"221 E Cullerton Street 706, Chicago, IL 60616",60616,"$299,900",Condominium,Active,"['1BED', '1TOTAL BATH', '968SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12195704/Chicago/221-E-Cullerton-Street-706
"1720 S Michigan Avenue 1712, Chicago, IL 60616",60616,"$325,000",Condominium,Active,"['2BEDS', '2TOTAL BATHS', '911SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12216389/Chicago/1720-S-Michigan-Avenue-1712
"2310 S Canal Street 212, Chicago, IL 60616 Armour Square Subdivision",60616,"$272,000",Condominium,Active,"['1BED', '1TOTAL BATH']",https://bestchicagoproperties.com/listings/listing/MRED/12217771/Chicago/2310-S-Canal-Street-212
"4827 N Hamlin Avenue, Chicago, IL 60625",60625,"$450,000",Single Family Residence,Active,"['4BEDS', '2TOTAL BATHS', '1,735SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255158/Chicago/4827-N-Hamlin-Avenue
"4541 N Lawndale Avenue, Chicago, IL 60625",60625,"$299,900",Single Family Residence,Active,"['2BEDS', '1TOTAL BATH', '1,000SQFT']",https://bestchicagoproperties.com/listings/listing/MRED/12255109/Chicago/4541-N-Lawndale-Avenue
